TITLE;PRODUCTION_YEAR;SERIE_TITLE;SERIE_PROD_YEAR;SEASON_NR;EPISODE_NR;SERIES_YEARS;KIND;TITLELINK;PRODUCTIONYEARLINK;LINK;KEYWORD;NAME;GENDER;PERSON_INFO;INFO_CONTEXT;ROLE;ROLE_NAME;NOTE;NR_ORDER
Campeones;1997;;;;;;movie;;;;;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice);70
Campeones;1997;;;;;;movie;;;;;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice);70
Campeones;1997;;;;;;movie;;;;;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice);70
Canciones para después de una guerra;1976;;;;;;movie;El poderoso influjo de la luna;1981;referenced in;war;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Himself;(archive footage) (uncredited);
Canciones para después de una guerra;1976;;;;;;movie;El poderoso influjo de la luna;1981;referenced in;war;Prats Cañete, Matías;m;8 September 2004;death date;actor;Himself;(archive footage) (uncredited);
Canciones para después de una guerra;1976;;;;;;movie;El poderoso influjo de la luna;1981;referenced in;war;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Himself;(archive footage) (uncredited);
Canciones para después de una guerra;1976;;;;;;movie;El poderoso influjo de la luna;1981;referenced in;war;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Himself;(archive footage) (uncredited);
Carne trémula;1997;;;;;;movie;;;;action;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adult;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adventure;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;family;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;historic;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;musical;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;war;Prats Cañete, Matías;m;4 December 1913;birth date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;action;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adult;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adventure;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;family;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;historic;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;musical;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;war;Prats Cañete, Matías;m;8 September 2004;death date;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;action;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adult;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adventure;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;family;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;historic;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;musical;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;war;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;action;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adult;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;adventure;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;family;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;historic;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;musical;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
Carne trémula;1997;;;;;;movie;;;;war;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;;(voice) (uncredited) (archive sound);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;action;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Narrator;(voice) (uncredited);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Narrator;(voice) (uncredited);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;action;Prats Cañete, Matías;m;8 September 2004;death date;actor;Narrator;(voice) (uncredited);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;8 September 2004;death date;actor;Narrator;(voice) (uncredited);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;action;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Narrator;(voice) (uncredited);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Narrator;(voice) (uncredited);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;action;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Narrator;(voice) (uncredited);
De camisa vieja a chaqueta nueva;1982;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Narrator;(voice) (uncredited);
Deprisa, deprisa;1981;;;;;;movie;;;;action;Prats Luque, Matías;m;14 September 1953;birth date;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;adult;Prats Luque, Matías;m;14 September 1953;birth date;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;family;Prats Luque, Matías;m;14 September 1953;birth date;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;musical;Prats Luque, Matías;m;14 September 1953;birth date;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;thriller;Prats Luque, Matías;m;14 September 1953;birth date;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;action;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;adult;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;family;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;musical;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Locutor;(as Matias Prats);130
Deprisa, deprisa;1981;;;;;;movie;;;;thriller;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Locutor;(as Matias Prats);130
Espérame en el cielo;1988;;;;;;movie;;;;action;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;adult;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;historic;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;war;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;action;Prats Cañete, Matías;m;8 September 2004;death date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;adult;Prats Cañete, Matías;m;8 September 2004;death date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;historic;Prats Cañete, Matías;m;8 September 2004;death date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;8 September 2004;death date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;war;Prats Cañete, Matías;m;8 September 2004;death date;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;action;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;adult;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;historic;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Locutor NO-DO;(voice);390
California;1977;;;;;;movie;;;;west;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Espérame en el cielo;1988;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;war;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;action;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;adult;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;historic;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;thriller;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Locutor NO-DO;(voice);390
Espérame en el cielo;1988;;;;;;movie;;;;war;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Locutor NO-DO;(voice);390
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;adult;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;adventure;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;comedy;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;family;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;historic;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;thriller;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;adult;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;adventure;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;comedy;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;family;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;historic;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself;(voice) (uncredited);
Muertos de risa;1999;;;;;;movie;Verano azul;1981;features;thriller;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself;(voice) (uncredited);
Yo soy ésa;1990;;;;;;movie;;;;drama;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Himself;;90
Yo soy ésa;1990;;;;;;movie;;;;drama;Prats Cañete, Matías;m;8 September 2004;death date;actor;Himself;;90
Yo soy ésa;1990;;;;;;movie;;;;drama;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Himself;;90
Yo soy ésa;1990;;;;;;movie;;;;drama;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Himself;;90
Campanadas del año;1990;;;;;1990-????;tv series;;;;;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself - Host;(1995);
Campanadas del año;1990;;;;;1990-????;tv series;;;;;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself - Host;(1995);
Cerca de las estrellas;1989;;;;;1989-????;tv series;;;;;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself;;
Cerca de las estrellas;1989;;;;;1989-????;tv series;;;;;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself;;
Fútbol en acción;1981;;;;;1981-1982;tv series;;;;;Prats Cañete, Matías;m;4 December 1913;birth date;actor;Comentarista;(voice);
Fútbol en acción;1981;;;;;1981-1982;tv series;;;;;Prats Cañete, Matías;m;8 September 2004;death date;actor;Comentarista;(voice);
Fútbol en acción;1981;;;;;1981-1982;tv series;;;;;Prats Cañete, Matías;m;Madrid, Spain (natural causes);death notes;actor;Comentarista;(voice);
Fútbol en acción;1981;;;;;1981-1982;tv series;;;;;Prats Cañete, Matías;m;Villa del Río, Córdoba, Andalucía, Spain;birth notes;actor;Comentarista;(voice);
Gala del deporte;1996;;;;;1996-????;tv series;;;;;Prats Luque, Matías;m;14 September 1953;birth date;actor;Himself - Host;;
Gala del deporte;1996;;;;;1996-????;tv series;;;;;Prats Luque, Matías;m;Madrid, Spain;birth notes;actor;Himself - Host;;
7 calles;1981;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;director;;;
7 calles;1981;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;writer;;;
7 calles;1981;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;director;;;
7 calles;1981;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;writer;;;
Agur, Txomin;1981;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;cinematographer;;;
Agur, Txomin;1981;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;director;;;
Agur, Txomin;1981;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;writer;;;
Agur, Txomin;1981;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;cinematographer;;;
Agur, Txomin;1981;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;director;;;
Agur, Txomin;1981;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;writer;;;
Brindis en la huerta;1979;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;director;;;
Brindis en la huerta;1979;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;writer;;(writer);
Brindis en la huerta;1979;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;director;;;
Brindis en la huerta;1979;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;writer;;(writer);
Calor... y celos;1996;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;director;;;
Calor... y celos;1996;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;writer;;(screenplay);
Calor... y celos;1996;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;writer;;(story);
Calor... y celos;1996;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;director;;;
Calor... y celos;1996;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;writer;;(screenplay);
Calor... y celos;1996;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;writer;;(story);
Carmen 3.G.;1979;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;cinematographer;;;
Carmen 3.G.;1979;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;cinematographer;;;
El equipaje abierto;1999;;;;;;movie;;;;;Rebollo, Javier 1;m;1969;birth date;director;;;
El equipaje abierto;1999;;;;;;movie;;;;;Rebollo, Javier 1;m;1969;birth date;writer;;(writer);
El equipaje abierto;1999;;;;;;movie;;;;;Rebollo, Javier 1;m;Madrid, Madrid, Spain;birth notes;director;;;
El equipaje abierto;1999;;;;;;movie;;;;;Rebollo, Javier 1;m;Madrid, Madrid, Spain;birth notes;writer;;(writer);
El mar es azul;1989;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;producer;;(executive producer);
El mar es azul;1989;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;producer;;(executive producer);
El ojo de la tormenta;1983;;;;;;movie;;;;;Rebollo, Javier;m;1960;birth date;cinematographer;;(director of photography);
El ojo de la tormenta;1983;;;;;;movie;;;;;Rebollo, Javier;m;Bilbao, Vizcaya, País Vasco, Spain;birth notes;cinematographer;;(director of photography);
En medio de ninguna parte;1997;;;;;;movie;;;;;Rebollo, Javier 1;m;1969;birth date;director;;;
En medio de ninguna parte;1997;;;;;;movie;;;;;Rebollo, Javier 1;m;1969;birth date;producer;;(producer);
En medio de ninguna parte;1997;;;;;;movie;;;;;Rebollo, Javier 1;m;1969;birth date;writer;;;
En medio de ninguna parte;1997;;;;;;movie;;;;;Rebollo, Javier 1;m;Madrid, Madrid, Spain;birth notes;director;;;
En medio de ninguna parte;1997;;;;;;movie;;;;;Rebollo, Javier 1;m;Madrid, Madrid, Spain;birth notes;producer;;(producer);
En medio de ninguna parte;1997;;;;;;movie;;;;;Rebollo, Javier 1;m;Madrid, Madrid, Spain;birth notes;writer;;;
